Gene,Pearson Correlation
rna_PUS7L,0.6601201106675025
rna_PUSL1,0.4513159789541176
rna_PVALB,0.41110776991349984
rna_PVR,0.486752996147077
rna_PVRIG,0.8718996113401268
rna_PVT1,0.4169354059241481
rna_PWP1,0.6749505621169891
rna_PWP2,0.24859124085816214
rna_PWWP2A,0.7161839832493373
rna_PWWP2B,0.6195070840558514
rna_PWWP3A,0.6231773554778959
rna_PWWP3B,0.5094397097293583
rna_PXDC1,0.4942648220379405
rna_PXDN,0.3709561002738242
rna_PXDNL,0.5460176255137312
rna_PXK,0.6315363806998066
rna_PXMP2,0.5757293543385745
rna_PXMP4,0.38939159130202483
rna_PXN,0.5499671923477456
rna_PXN-AS1,0.5714101307584374
rna_PXT1,0.97453516861039
rna_PXYLP1,0.5293834199329086
rna_PYCARD,0.43746978703218364
rna_PYCR1,0.45999549961143804
rna_PYCR2,0.5498355795354459
rna_PYCR3,0.5395788671645884
rna_PYGB,0.7048229681376857
rna_PYGL,0.433930760505554
rna_PYGM,0.6592778936239174
rna_PYGO1,0.4243837230763156
rna_PYGO2,0.510159964278897
rna_PYHIN1,0.6550975705786422
rna_PYM1,0.7036043231767439
rna_PYROXD1,0.5253577208184166
rna_PYROXD2,0.6574346949036403
rna_PYY,0.6465552162401642
rna_PZP,0.8565126114674273
rna_QARS1,0.45189821361572147
rna_QDPR,0.46960123548862165
rna_QKI,0.6391713160882919
rna_QPCT,0.3072466313046297
rna_QPCTL,0.4861653282271321
rna_QPRT,0.3566564619674193
rna_QRFP,0.6160186995778905
rna_QRICH1,0.39933777162576245
rna_QRICH2,0.6864878991594496
rna_QRSL1,0.3934326527036688
rna_QSER1,0.5188534513328134
rna_QSOX1,0.31095524447438744
rna_QSOX2,0.7289681396152399
rna_QTRT1,0.5982762862860591
rna_QTRT2,0.4616122996637209
rna_R3HCC1,0.5488201931627767
rna_R3HCC1L,0.47274452292856933
rna_R3HDM1,0.4969267620336298
rna_R3HDM2,0.5462030287993358
rna_R3HDM4,0.4199767225927785
rna_RAB10,0.24262975551269278
rna_RAB11A,0.5124699253592352
rna_RAB11B,0.44300523850644014
rna_RAB11B-AS1,0.5653986660462973
rna_RAB11FIP1,0.4655379424917674
rna_RAB11FIP2,0.47616010171227413
rna_RAB11FIP3,0.5904218620083823
rna_RAB11FIP4,0.535448424317922
rna_RAB11FIP5,0.4990361220653237
rna_RAB12,0.39242935370953025
rna_RAB13,0.5547883133864496
rna_RAB14,0.3300726142446003
rna_RAB15,0.5850382770941429
rna_RAB17,0.5390238331391994
rna_RAB18,0.39596369783989416
rna_RAB19,0.659925194632385
rna_RAB1A,0.32111575831133315
rna_RAB1B,0.35036054708677444
rna_RAB20,0.4298312346689214
rna_RAB21,0.37316701570585664
rna_RAB22A,0.41833131317014066
rna_RAB23,0.730131737139969
rna_RAB24,0.4522595714224314
rna_RAB25,0.4596543937241707
rna_RAB26,0.9623888843536927
rna_RAB27A,0.6824096742071779
rna_RAB27B,0.4535233784380406
rna_RAB28,0.4609238417792365
rna_RAB29,0.41082517555869835
rna_RAB2A,0.3739873581260349
rna_RAB2B,0.46750539971451327
rna_RAB30,0.578902221546838
rna_RAB30-DT,0.7519191806798871
rna_RAB31,0.709138039794791
rna_RAB32,0.669169900074124
rna_RAB33A,0.6599319552174454
rna_RAB33B,0.6167341467541765
rna_RAB34,0.4833931932147586
rna_RAB35,0.44150267851639025
rna_RAB36,0.3413425518492732
rna_RAB37,0.5271606935513722
rna_RAB38,0.5742818508002605
rna_RAB39A,0.7529703456758512
rna_RAB39B,0.5389096032082692
rna_RAB3A,0.678970614290024
rna_RAB3B,0.5082207352257228
rna_RAB3C,0.6636031453537703
rna_RAB3D,0.3145486947797665
rna_RAB3GAP1,0.45011167872235536
rna_RAB3GAP2,0.489756225401464
rna_RAB3IL1,0.6759047249642323
rna_RAB3IP,0.35059981306373794
rna_RAB40A,0.5248820450159346
rna_RAB40B,0.6057933827115698
rna_RAB40C,0.60497376045571
rna_RAB41,0.3175656378510192
rna_RAB42,0.3903373431930105
rna_RAB43,0.46188742467207045
rna_RAB44,0.20393150846893088
rna_RAB4A,0.45026374013089965
rna_RAB4B,0.5911056092047401
rna_RAB5A,0.3855445963624078
rna_RAB5B,0.48789286216270555
rna_RAB5C,0.44159594585509554
rna_RAB5IF,0.4797037687217531
rna_RAB6A,0.4416008107540533
rna_RAB6B,0.5645659546997503
rna_RAB6C,0.4219989569701237
rna_RAB6D,0.5963567703485462
rna_RAB7A,0.22563812992032684
rna_RAB7B,0.4984321124541429
rna_RAB8A,0.5310039079146692
rna_RAB8B,0.4867722526735325
rna_RAB9A,0.45679947664374654
rna_RAB9B,0.6740359521082276
rna_RABAC1,0.43807521539534094
rna_RABEP1,0.48443690078667484
rna_RABEP2,0.5849562158143391
rna_RABEPK,0.6510924184203215
rna_RABGAP1,0.5458608136756125
rna_RABGAP1L,0.5628920728590553
rna_RABGAP1L-DT,0.5524646159206825
rna_RABGEF1,0.5836553214660773
rna_RABGGTA,0.5124886620471025
rna_RABGGTB,0.47112526500948626
rna_RABIF,0.5870356680295737
rna_RABL2A,0.5682117763813233
rna_RABL2B,0.5053987380515088
rna_RABL3,0.4812111705182174
rna_RABL6,0.43677214361269684
rna_RAC1,0.2071643181000436
rna_RAC2,0.4996902376091831
rna_RAC3,0.57576931954712
rna_RACGAP1,0.629706257322143
rna_RACK1,0.4338227670591285
rna_RAD1,0.4096826382855133
rna_RAD17,0.43498912157899333
rna_RAD18,0.569526202196078
rna_RAD21,0.5157397330769711
rna_RAD21-AS1,0.4183612589908011
rna_RAD23A,0.3715820494167921
rna_RAD23B,0.3663403941929847
rna_RAD50,0.7631168224846742
rna_RAD51,0.5285931337099989
rna_RAD51-AS1,0.6957722740333943
rna_RAD51AP1,0.5307088240639609
rna_RAD51B,0.5013676159042815
rna_RAD51C,0.4853581173826186
rna_RAD51D,0.39645052141933657
rna_RAD52,0.6289911495262096
rna_RAD54B,0.5432011634397662
rna_RAD54L,0.6437918404900027
rna_RAD54L2,0.5168036232720845
rna_RAD9A,0.5227067214471193
rna_RAD9B,0.43918707614464336
rna_RADIL,0.581206612091152
rna_RADX,0.5562098283755832
rna_RAE1,0.529454807975728
rna_RAET1E,0.312015771882138
rna_RAET1G,0.36941437192740423
rna_RAF1,0.3737000684122398
rna_RAG1,0.3608121781539707
rna_RAI1,0.5162622026865227
rna_RAI14,0.35751285761597046
rna_RAI2,0.7233842347012256
rna_RALA,0.4216817404686822
rna_RALB,0.4367542816678973
rna_RALBP1,0.5621489534884927
rna_RALGAPA1,0.6279396501332597
rna_RALGAPA2,0.5657911041990251
rna_RALGAPB,0.53390643040392
rna_RALGDS,0.6401709868522025
rna_RALGPS1,0.7914912011155324
rna_RALGPS2,0.480171101413175
rna_RALY,0.3564143471735138
rna_RALY-AS1,0.5503224331835473
rna_RAMAC,0.5157627034257005
rna_RAMACL,0.3051565691790094
rna_RAMP1,0.7179455384036948
rna_RAMP2,0.6389436840975594
rna_RAMP2-AS1,0.6915133848394864
rna_RAMP3,0.5823234122868693
rna_RAN,0.5797047373195638
rna_RANBP1,0.4977804843249124
rna_RANBP10,0.5271720811265499
rna_RANBP17,0.3634935745181092
rna_RANBP2,0.4353637399372411
rna_RANBP3,0.49878865553776
rna_RANBP3L,0.7313716428067805
rna_RANBP6,0.4117736903963402
rna_RANBP9,0.3408794597184094
rna_RANGAP1,0.4755395225011887
rna_RANGRF,0.5490979375645917
rna_RAP1A,0.6786614478767241
rna_RAP1B,0.23874181291367047
rna_RAP1GAP,0.38667853710208777
rna_RAP1GAP2,0.546007062013733
rna_RAP1GDS1,0.5189639332444371
rna_RAP2A,0.6477091249341148
rna_RAP2B,0.5784401140203207
rna_RAP2C,0.48004239366977863
rna_RAP2C-AS1,0.6788889551386883
rna_RAPGEF1,0.5885990775637471
rna_RAPGEF2,0.7143174436268179
rna_RAPGEF3,0.49057099671040855
rna_RAPGEF4,0.5392422979584227
rna_RAPGEF5,0.5182283814554589
rna_RAPGEF6,0.5322491756129331
rna_RAPGEFL1,0.5912618462579016
rna_RAPH1,0.8343210262568044
rna_RAPSN,0.3785492284277483
rna_RARA,0.45691686052835906
rna_RARA-AS1,0.596807424299593
rna_RARB,0.4809030235820578
rna_RARG,0.45388289972077056
rna_RARRES1,0.5131317079360662
rna_RARRES2,0.4827173511787368
rna_RARS1,0.43756378683293135
rna_RARS2,0.4524361763369119
rna_RASA1,0.5769425197595923
rna_RASA2,0.6359880392876194
rna_RASA3,0.668949256776426
rna_RASA4,0.5188899387458206
rna_RASA4B,0.5186230975629063
rna_RASAL1,0.19653156342507086
rna_RASAL2,0.5303932662192936
rna_RASAL2-AS1,0.4385640616890856
rna_RASAL3,0.5724700902203844
rna_RASD1,0.4492862117896581
rna_RASD2,0.7549975468385027
rna_RASEF,0.5635614091916522
rna_RASGEF1A,0.39472016102849217
rna_RASGEF1B,0.835223270042863
rna_RASGEF1C,0.30262883270861896
rna_RASGRF1,0.4582981479290209
rna_RASGRF2,0.522102948493868
rna_RASGRF2-AS1,0.36493117301637007
rna_RASGRP1,0.45486324173268383
rna_RASGRP2,0.5598073127845253
rna_RASGRP3,0.4541716461766225
rna_RASGRP3-AS1,0.6257952439145129
rna_RASGRP4,0.775288032000527
rna_RASIP1,0.29904874311388097
rna_RASL10A,0.5123522225123482
rna_RASL10B,0.6902871872176586
rna_RASL11A,0.4229188593978088
rna_RASL12,0.6913205181820142
rna_RASSF1,0.5369078564622958
rna_RASSF2,0.3924938186043347
rna_RASSF3,0.8000053127173037
rna_RASSF4,0.6990099397474321
rna_RASSF5,0.3798975024281862
rna_RASSF7,0.4661929797272397
rna_RASSF8,0.5925304717138054
rna_RASSF8-AS1,0.5550656691329551
rna_RASSF9,0.4858111883120958
rna_RAVER1,0.496889304118867
rna_RAVER2,0.6281691491687571
rna_RB1,0.35066748738178355
rna_RB1-DT,0.5343327392562527
rna_RB1CC1,0.4908910298453411
rna_RBAK,0.5894425601582345
rna_RBBP4,0.5775917347869118
rna_RBBP5,0.3515777154640355
rna_RBBP6,0.5523441433437832
rna_RBBP7,0.410372624156834
rna_RBBP8,0.4794887664080504
rna_RBBP9,0.4727823547191897
rna_RBCK1,0.3232711242848175
rna_RBFA,0.5401842177106738
rna_RBFADN,0.8622336272412757
rna_RBFOX1,0.7089912450360859
rna_RBFOX2,0.5113668420656172
rna_RBFOX3,0.6831544135138616
rna_RBIS,0.4248959687006101
rna_RBKS,0.46383846922576244
rna_RBL1,0.5886376959742228
rna_RBL2,0.5013261278568814
rna_RBM10,0.4946006910880436
rna_RBM11,0.4313280355746252
rna_RBM12,0.490642321661391
rna_RBM12B,0.7454582289464908
rna_RBM14,0.5069052002844007
rna_RBM14-RBM4,0.83376111598575
rna_RBM15,0.728784483142027
rna_RBM15-AS1,0.4369154504591959
rna_RBM15B,0.3319292837335972
rna_RBM17,0.405466210331074
rna_RBM18,0.48126350578603594
rna_RBM19,0.5564676075022168
rna_RBM20,0.3635152244394963
rna_RBM22,0.380177505222901
rna_RBM23,0.4627772891092531
rna_RBM24,0.9776864052061901
rna_RBM25,0.5544713906633579
rna_RBM26,0.5121004399148891
rna_RBM26-AS1,0.4032481782572428
rna_RBM27,0.4800605900792459
rna_RBM28,0.4725920453875206
rna_RBM3,0.4161245705581802
rna_RBM33,0.6704302806479432
rna_RBM34,0.5931786842338606
rna_RBM38,0.3932261882138815
rna_RBM38-AS1,0.6473213412843196
rna_RBM39,0.5814452101381182
rna_RBM4,0.6378100847895447
rna_RBM41,0.5932110316991283
rna_RBM42,0.3998675673011236
rna_RBM43,0.46601872538027006
rna_RBM44,0.6277094280203832
rna_RBM45,0.4309831811557735
rna_RBM47,0.6213610801796138
rna_RBM48,0.5500264579269716
rna_RBM4B,0.4768572745395592
rna_RBM5,0.638837164406207
rna_RBM5-AS1,0.674335776181896
rna_RBM6,0.648070151112141
rna_RBM7,0.4436678884366877
rna_RBM8A,0.41406626482935865
rna_RBMS1,0.3923970243292616
rna_RBMS2,0.5605297464652427
rna_RBMS3,0.7035380515016644
rna_RBMS3-AS3,0.7219684391263965
rna_RBMX,0.4776762162148629
rna_RBMX2,0.5721800572339786
rna_RBMXL1,0.46795939675650283
rna_RBP1,0.9439993332331243
rna_RBP2,0.7749855475136047
rna_RBP4,0.38201614920107885
rna_RBP5,0.34081994396013227
rna_RBP7,0.8459801172967717
rna_RBPJ,0.2634460681258642
rna_RBPMS,0.7032568097112829
rna_RBPMS-AS1,0.541572037465493
rna_RBPMS2,0.7753185509388708
rna_RBSN,0.29283448660268635
rna_RBX1,0.45620177686980307
rna_RC3H1,0.7412951823414373
rna_RC3H2,0.6381413826159201
rna_RCAN1,0.18600185735457075
rna_RCAN2,0.7155222164887591
rna_RCAN3,0.5403823574141007
rna_RCAN3AS,0.4955804783015087
rna_RCBTB1,0.3891161096352462
rna_RCBTB2,0.5245971928642594
rna_RCC1,0.3450775447791822
rna_RCC1L,0.4272035563644805
rna_RCC2,0.49335122325533526
rna_RCCD1,0.4982928574752367
rna_RCCD1-AS1,0.6263906672132143
rna_RCE1,0.45345991813419156
rna_RCHY1,0.5392769657951043
rna_RCL1,0.4129682690453511
rna_RCN1,0.38963547955711686
rna_RCN2,0.4597222539971849
rna_RCN3,0.37271232437802615
rna_RCOR1,0.5423695829561707
rna_RCOR2,0.582351793282448
rna_RCOR3,0.5957157084934084
rna_RCSD1,0.46406945726518467
rna_RCVRN,0.4538165488490329
rna_RDH10,0.5108868960793456
rna_RDH10-AS1,0.9869497328668296
rna_RDH11,0.2854239781225198
rna_RDH12,0.2538929186192589
rna_RDH13,0.3054190839027666
rna_RDH14,0.4142408992601843
rna_RDH16,0.21166227234772056
rna_RDH5,0.5070165824501363
rna_RDM1,0.45892378274051676
rna_RDX,0.3565279975874205
rna_REC8,0.4148554477726295
rna_RECK,0.6149200551064145
rna_RECQL,0.5887414627801697
rna_RECQL4,0.682209013575018
rna_RECQL5,0.5717944578585803
rna_REELD1,0.5277277041852397
rna_REEP1,0.5607274214266813
rna_REEP2,0.7393601070675011
rna_REEP3,0.4800904720200873
rna_REEP4,0.41036235148384625
rna_REEP5,0.41021239966178613
rna_REEP6,0.3238409195514362
rna_REL,0.5835702711746401
rna_RELA,0.36306877305134433
rna_RELA-DT,0.4833339111989796
rna_RELB,0.5212966732528632
rna_RELCH,0.5801144389728656
rna_RELL1,0.5665108808292396
rna_RELL2,0.5279825355492783
rna_RELN,0.6798834090966585
rna_RELT,0.614153931122945
rna_REM1,0.2491529762938398
rna_REM2,0.6790806533121918
rna_RENBP,0.20288126340280027
rna_REP15,0.37764254281876786
rna_REPIN1,0.4568073940638205
rna_REPIN1-AS1,0.43739335197671325
rna_REPS1,0.33007088687143493
rna_REPS2,0.46451160627590393
rna_RER1,0.37861249089466403
rna_RERE,0.7005177458155667
rna_RERE-AS1,0.9742399788739494
rna_RERG,0.6383713649791439
rna_RERGL,0.4134331436729152
rna_RESF1,0.5772402158965558
rna_REST,0.5983895758182352
rna_RET,0.313626605439871
rna_RETN,0.38095640801331965
rna_RETREG1,0.39087200014259116
rna_RETREG2,0.4100956083865506
rna_RETREG3,0.5163382914317718
rna_RETSAT,0.436066038347077
rna_REV1,0.5855048111083454
rna_REV3L,0.7928504509838948
rna_REX1BD,0.602711013162334
rna_REXO1,0.5025137641798308
rna_REXO2,0.44657565851116215
rna_REXO4,0.4393074595733237
rna_REXO5,0.6317989271313615
rna_RFC1,0.4557881229061635
rna_RFC2,0.5414286250528826
rna_RFC3,0.44379107187081734
rna_RFC4,0.5593146654523073
rna_RFC5,0.5352405689865676
rna_RFESD,0.3273816680598749
rna_RFFL,0.5728328933348765
rna_RFK,0.569961320274216
rna_RFLNA,0.33027078861340514
rna_RFLNB,0.7300869205916847
rna_RFNG,0.5644077493406392
rna_RFPL1S,0.5252330356472632
rna_RFPL2,0.3639144294536494
rna_RFPL3S,0.4899907482474074
rna_RFT1,0.501848841073044
rna_RFTN1,0.44465295319025405
rna_RFTN2,0.6274384711203707
rna_RFWD3,0.487092723178105
rna_RFX1,0.5144575954165864
rna_RFX2,0.7549843883758709
rna_RFX3,0.5322593033215495
rna_RFX3-AS1,0.43835104014360454
rna_RFX5,0.423883300465931
rna_RFX5-AS1,0.5170693271051796
rna_RFX7,0.5298645808665721
rna_RFX8,0.47104516371026894
rna_RFXANK,0.5641094555685912
rna_RFXAP,0.574738392984235
rna_RGCC,0.4905429325138247
rna_RGL1,0.7269037357731676
rna_RGL2,0.47879075518250924
rna_RGL3,0.6124244204470062
rna_RGL4,0.6113594135980693
rna_RGMA,0.35570523831410406
rna_RGMB,0.5435918242787137
rna_RGMB-AS1,0.6006903958371697
rna_RGN,0.4832033108568262
rna_RGP1,0.5601267045504372
rna_RGPD2,0.2866138604891708
rna_RGPD3,0.3289386523523864
rna_RGPD4,0.5351472101341448
rna_RGPD8,0.4985890081894101
rna_RGS1,0.6701461582989285
rna_RGS10,0.5224393362291926
rna_RGS11,0.37585114121716023
rna_RGS12,0.5350168639208819
rna_RGS13,0.09074522312847955
rna_RGS14,0.4297580532703331
rna_RGS16,0.2192173698736281
rna_RGS17,0.5724573061749456
rna_RGS18,0.7978893777546768
rna_RGS19,0.4999094683396722
rna_RGS2,0.6487982615078951
rna_RGS20,0.6720995299742654
rna_RGS22,0.6925492913213853
rna_RGS3,0.5257300466603656
rna_RGS4,0.5075900728690181
rna_RGS5,0.6267872598703534
rna_RGS6,0.45965415936548304
rna_RGS7BP,0.4444772573325218
rna_RGS9,0.5468257664408532
rna_RGS9BP,0.4813054383704267
rna_RHBDD1,0.4461863495207756
rna_RHBDD2,0.46276048569618433
rna_RHBDD3,0.5363183984849884
rna_RHBDF1,0.5304945685053672
rna_RHBDF2,0.5217143304339938
rna_RHBDL1,0.5077176125388442
rna_RHBDL2,0.48716773420416837
rna_RHBDL3,0.5756334234391295
rna_RHBG,0.5804941508358463
rna_RHCE,0.35337933593172255
rna_RHCG,0.18723040433019933
rna_RHD,0.681035065238431
rna_RHEB,0.3214451043841212
rna_RHEBL1,0.6033734622095386
rna_RHEX,0.452760151612207
rna_RHNO1,0.3718536301715991
rna_RHOA,0.31401121876365157
rna_RHOA-IT1,0.8472096790504546
rna_RHOB,0.5101934190780486
rna_RHOBTB1,0.39717311838096864
rna_RHOBTB2,0.6279429404129849
rna_RHOBTB3,0.3606393292475468
rna_RHOC,0.5670291592570128
rna_RHOD,0.5179367407015587
rna_RHOF,0.48305789840649316
rna_RHOG,0.5785006473866932
rna_RHOH,0.4456730200213639
rna_RHOJ,0.8785562395020006
rna_RHOQ,0.5196991100010533
rna_RHOQ-AS1,0.9231430689373563
rna_RHOT1,0.5391307573854152
rna_RHOT2,0.49873643919869476
rna_RHOU,0.5338352718097854
rna_RHOV,0.34701254321093733
rna_RHOXF1,0.28638101623767204
rna_RHOXF1-AS1,0.34744401843472733
rna_RHPN1,0.6362510190538635
rna_RHPN1-AS1,0.4949600028154884
rna_RHPN2,0.4527501015790545
rna_RIBC1,0.5306918069496194
rna_RIBC2,0.5680901555168216
rna_RIC1,0.5959090726956042
rna_RIC3,0.5868645188936827
rna_RIC8A,0.5420873387043416
rna_RIC8B,0.5537385935836239
rna_RICTOR,0.6269731414133444
rna_RIDA,0.4976153467512718
rna_RIF1,0.6442540154705819
rna_RILP,0.5716082466546991
rna_RILPL1,0.5152246876115043
rna_RILPL2,0.47238354545590466
rna_RIMBP2,0.5002670463408689
rna_RIMBP3,0.5095579166618467
rna_RIMKLA,0.49251541156683565
rna_RIMKLB,0.37265564971817317
rna_RIMS1,0.8645999208128886
rna_RIMS2,0.5539813933047051
rna_RIMS3,0.8786472986678246
rna_RIN1,0.5390089306773519
rna_RIN2,0.554466863618008
rna_RIN3,0.5838886663194387
rna_RING1,0.35817175093926035
rna_RINL,0.47421122555279427
rna_RINT1,0.5140367371882829
rna_RIOK1,0.5363522908669558
rna_RIOK2,0.4196202577879692
rna_RIOK3,0.41439694850864506
rna_RIOX1,0.45542204260629315
rna_RIOX2,0.41424919048822306
rna_RIPK1,0.5027692085297127
rna_RIPK2,0.6062349192867653
rna_RIPK3,0.5630984103291441
rna_RIPK4,0.48986220760635973
rna_RIPOR1,0.4583675439552667
rna_RIPOR2,0.5499149771183228
rna_RIPOR3,0.3219381116444452
rna_RIPPLY3,0.5750845987351225
rna_RIT1,0.41433305563546546
rna_RITA1,0.48955486915402635
rna_RLF,0.4106505348509528
rna_RLIM,0.5417217420068507
rna_RMC1,0.3952120810233481
rna_RMDN1,0.483509241277165
rna_RMDN2,0.36867737991678873
rna_RMDN2-AS1,0.5694249429807036
rna_RMDN3,0.402937103993509
rna_RMI1,0.5764241911940093
rna_RMI2,0.4453714807587958
rna_RMND1,0.5591123933245266
rna_RMND5A,0.6105004732478205
rna_RMND5B,0.4661726614922959
rna_RN7SL832P,0.6378452144469486
rna_RNASE1,0.41941398615969183
rna_RNASE10,0.2017172045186647
rna_RNASE2,0.2919822645418251
rna_RNASE4,0.4767279429683068
rna_RNASE6,0.7088519545421141
rna_RNASE7,0.26587662389660294
rna_RNASEH1,0.49543351647088574
rna_RNASEH1-AS1,0.5043627337664035
rna_RNASEH2A,0.803335183329812
rna_RNASEH2B,0.4642189059238436
rna_RNASEH2B-AS1,0.9866109287577753
rna_RNASEH2C,0.629554225758108
rna_RNASEK,0.6368343729420942
rna_RNASEL,0.48687105061219316
rna_RNASET2,0.5639941834216191
rna_RND1,0.6768060217508376
rna_RND2,0.7190621396965557
rna_RND3,0.47548760588430683
rna_RNF10,0.3805364769274
rna_RNF103,0.628469070145852
rna_RNF103-CHMP3,0.3063870673200888
rna_RNF11,0.428469779147197
rna_RNF111,0.5354109847740814
rna_RNF112,0.5764148903299477
rna_RNF113A,0.5637140712303824
rna_RNF114,0.4152983221662123
rna_RNF115,0.46134498084967873
rna_RNF121,0.5355560013951213
rna_RNF122,0.5442659409238186
rna_RNF123,0.6142246288250119
rna_RNF125,0.6387678828997166
rna_RNF126,0.5335785642591664
rna_RNF128,0.5317066251351914
rna_RNF13,0.3157350399313996
rna_RNF130,0.6055670250873207
rna_RNF133,0.8349016467933243
rna_RNF135,0.36116948761254775
rna_RNF138,0.6522856546215279
rna_RNF139,0.4169581358333332
rna_RNF139-AS1,0.6374866195516826
rna_RNF14,0.39660988763342553
rna_RNF141,0.5102369844446417
rna_RNF144A,0.39028208991682
rna_RNF144B,0.5011915601465134
rna_RNF145,0.49973324206969505
rna_RNF146,0.4622793134739024
rna_RNF148,0.4162249301360928
rna_RNF149,0.2879292839631923
rna_RNF150,0.6479070672098797
rna_RNF151,0.7135600790243395
rna_RNF152,0.4326681036959741
rna_RNF157,0.5651059289636038
rna_RNF157-AS1,0.6480674220134213
rna_RNF165,0.7114615998438844
rna_RNF166,0.4514510749630257
rna_RNF167,0.38126437687548537
rna_RNF168,0.46232209024623194
rna_RNF169,0.5696324379942717
rna_RNF170,0.4988957504390753
rna_RNF175,0.3831319113257309
rna_RNF180,0.6383614969451101
rna_RNF181,0.4202500605671279
rna_RNF182,0.6270197226301203
rna_RNF183,0.21423700896382997
rna_RNF185,0.4587775881618156
rna_RNF187,0.3977292257140289
rna_RNF19A,0.4534046780205109
rna_RNF19B,0.6400185488730072
rna_RNF2,0.5713407403129703
rna_RNF20,0.6080514394628922
rna_RNF207,0.4993916804757197
rna_RNF207-AS1,0.6360109103575199
rna_RNF208,0.4984939112924698
rna_RNF212,0.5696427158225368
rna_RNF212B,0.7591446301455751
rna_RNF213,0.4234142646586689
rna_RNF213-AS1,0.7640369684040832
rna_RNF214,0.5145357513183173
rna_RNF215,0.5642558406939672
rna_RNF216,0.6172709027296992
rna_RNF216P1,0.5814980121887597
rna_RNF217,0.5948567661221621
rna_RNF217-AS1,0.5584182363059688
rna_RNF220,0.5796086210350445
rna_RNF224,0.4330609421009372
rna_RNF227,0.38393337820007206
rna_RNF24,0.3154814223413904
rna_RNF25,0.5687917608559169
rna_RNF26,0.47514362447099945
rna_RNF31,0.52618761293755
rna_RNF32,0.5589438377253109
rna_RNF32-AS1,0.698059012771586
rna_RNF34,0.5235405778734694
rna_RNF38,0.628487004845695
rna_RNF39,0.4393453622633576
rna_RNF4,0.2334614105723839
rna_RNF40,0.5579088235824298
rna_RNF41,0.5394122907070982
rna_RNF43,0.5376366522631885
rna_RNF44,0.5705815268633088
rna_RNF5,0.4343693321527837
rna_RNF6,0.3711728861905147
rna_RNF7,0.47674352158401834
rna_RNF8,0.4737449287464902
rna_RNFT1,0.5399904145911827
rna_RNFT2,0.5514691453325651
rna_RNGTT,0.4489818663872603
rna_RNH1,0.44949264344776696
rna_RNLS,0.37605693339266
rna_RNMT,0.42008638296139633
rna_RNPC3,0.43604739810437915
rna_RNPEP,0.3329627770412258
rna_RNPEPL1,0.5360646547790766
rna_RNPS1,0.4877660883031379
rna_RO60,0.5757757350730536
rna_ROBO1,0.5373678490386702
rna_ROBO2,0.46249916840375693
rna_ROBO3,0.4891154753655907
rna_ROBO4,0.6593948234040476
rna_ROCK1,0.616317584737899
rna_ROCK2,0.6151764388072611
rna_ROGDI,0.47706785035931215
rna_ROM1,0.5517944194010695
rna_ROMO1,0.41906159853880665
rna_ROPN1B,0.48695201800778243
rna_ROPN1L,0.4591819711061501
rna_ROR1,0.6511248804719997
rna_ROR2,0.6707581476181739
rna_RORA,0.5949239999198336
rna_RORA-AS1,0.7954167621725116
rna_RORB,0.7422918805141752
rna_RORC,0.45662303233737667
rna_RP1,0.34396551140638676
rna_RP1L1,0.3917801947689855
rna_RP2,0.6109487793218269
rna_RP9,0.6254343359837229
rna_RPA1,0.39680217538804086
rna_RPA2,0.5436865130456657
rna_RPA3,0.5177234190662938
rna_RPA4,0.8522559349627228
rna_RPAIN,0.6439504500565889
rna_RPAP1,0.47789993599672065
rna_RPAP2,0.5089945873870247
rna_RPAP3,0.43990467469540623
rna_RPARP-AS1,0.7826144120052745
rna_RPE,0.42830392580901633
rna_RPF1,0.5446466269330894
rna_RPF2,0.5581125931582441
rna_RPGR,0.5793992388145699
rna_RPGRIP1,0.6421741909249348
rna_RPGRIP1L,0.8521345178746551
rna_RPH3A,0.6266062904436449
rna_RPH3AL,0.5866518056822447
rna_RPIA,0.41418855121750464
rna_RPL10,0.3678930774232886
rna_RPL10A,0.29858042192558587
rna_RPL11,0.37933225940116966
rna_RPL12,0.2575653898025556
rna_RPL13,0.30734820835392046
rna_RPL13A,0.35627831545816585
rna_RPL14,0.5754169752948737
rna_RPL15,0.3639029121411843
rna_RPL17,0.5144236562898057
rna_RPL18,0.39580511852745287
rna_RPL18A,0.4424727045623958
rna_RPL19,0.1947871165451883
rna_RPL21,0.34167575565610503
rna_RPL22,0.597534952027007
rna_RPL22L1,0.43957275922082173
rna_RPL23,0.3953062186017918
rna_RPL23A,0.44744514013748904
rna_RPL24,0.33157253340075
rna_RPL26,0.44336699842141986
rna_RPL26L1,0.5289971778367785
rna_RPL27,0.43775445131556856
rna_RPL27A,0.40331471938192676
rna_RPL28,0.42655205855541
rna_RPL29,0.42367584521083523
rna_RPL3,0.4059360266751322
rna_RPL30,0.46198266768197427
rna_RPL31,0.2629940411556775
rna_RPL32,0.25089135427969295
rna_RPL34,0.33116157930416246
rna_RPL34-DT,0.5778628416463802
rna_RPL35,0.35813498129293836
rna_RPL35A,0.31712946081557314
rna_RPL36,0.45093712966504357
rna_RPL36A,0.6025642641830431
rna_RPL36AL,0.4308906624630548
rna_RPL37,0.3599110545021109
rna_RPL37A,0.4664059537876691
rna_RPL37A-DT,0.5759540215839832
rna_RPL38,0.5297609783914585
rna_RPL39,0.4739048367619362
rna_RPL39L,0.6901974626879862
rna_RPL3L,0.586800557250712
rna_RPL4,0.48859439014204353
